episode_frame_index,trajectory_time_s,control_dt_s,x,y,z,yaw,yaw_rate,state_vx_flu,state_vy_flu,state_vz_flu,speed_world_mps,effective_target_world_x,effective_target_world_y,effective_target_world_z,goal_direction_flu_x,goal_direction_flu_y,goal_direction_flu_z,goal_distance_norm,target_velocity_flu_x,target_velocity_flu_y,target_velocity_flu_z,target_yaw_rate,hierarchical_mode,planner_status,planner_failure_reason,plan_valid,plan_terminal,plan_points_xy,macro_update_mask,macro_label_valid,macro_correction_type,macro_direction_token,macro_direction_flu_x,macro_direction_flu_y,macro_direction_flu_z,macro_distance_norm,min_observed_clearance_m,truth_minimum_clearance_m,truth_brake_risk,truth_brake_would_trigger,emergency_brake,local_corridor_blocked,fsm_state,effective_target_source,target_correction_active,observability_reason,scene_id,task_id,navigation_goal_world_x,navigation_goal_world_y,navigation_goal_world_z,original_navigation_goal_world_x,original_navigation_goal_world_y,original_navigation_goal_world_z,episode_valid,failure_taxonomy
20,0.7,0.033333,-5.923354148864746,3.0259127616882324,2.0047874450683594,-1.0595162040494042,0.8726022839546204,0.20253641375125353,0.013896788066012704,-0.0067299922733502415,0.20312413054526535,6.0,23.0,2.0,0.8672108904202027,0.49794098103633394,-0.0002257015127137905,0.9,0.23637153208255768,0.10991117358207703,-0.008120352402329445,1.3150298595428467,direct,SAFE_PROGRESSING,NONE,1,0,"-5.929,3.022;-5.673,3.452;-5.416,3.881;-5.160,4.310;-4.904,4.740;-4.647,5.169;-4.391,5.598",0,1,PASS_THROUGH,-1,0.8380744292497384,0.5455558456274244,-0.00026521589577673443,0.9,inf,6.4356861801325715,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,9,6.0,23.0,2.0,6.0,23.0,2.0,1,
21,0.733333,0.033333,-5.917778491973877,3.0300776958465576,2.0043232440948486,-1.029980760704727,0.891019344329834,0.2145891979169715,0.023173432731960836,-0.004689446345893966,0.21588775498916768,6.0,23.0,2.0,0.8814779249327231,0.472225185161927,-0.00020580350841015182,0.9,0.254064679145813,0.11716173589229584,-0.00638231635093689,1.2775787115097046,direct,SAFE_PROGRESSING,NONE,1,0,"-5.923,3.026;-5.667,3.455;-5.411,3.885;-5.155,4.314;-4.898,4.743;-4.642,5.173;-4.386,5.602",0,1,PASS_THROUGH,-1,0.8380744292497384,0.5455558456274244,-0.00026521589577673443,0.9,inf,6.429266760359479,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,9,6.0,23.0,2.0,6.0,23.0,2.0,1,
22,0.766667,0.033333,-5.9121413230896,3.034909963607788,2.0038564205169678,-0.9999957411298535,0.898425281047821,0.22854997843879415,0.03269659068205567,-0.002768164835368068,0.23089353049221395,6.0,23.0,2.0,0.8951884158256735,0.4456878567033153,-0.00018589977500269375,0.9,0.27419593930244446,0.12288327515125275,-0.004672390874475241,1.2351205348968506,direct,SAFE_PROGRESSING,NONE,1,0,"-5.918,3.030;-5.662,3.459;-5.405,3.889;-5.149,4.318;-4.893,4.747;-4.637,5.177;-4.380,5.606",0,1,PASS_THROUGH,-1,0.8380744292497384,0.5455558456274244,-0.00026521589577673443,0.9,inf,6.422242109000464,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,9,6.0,23.0,2.0,6.0,23.0,2.0,1,
23,0.8,0.033333,-5.906432628631592,3.0404531955718994,2.003382682800293,-0.9699339386727276,0.8962764739990234,0.24417036442491408,0.042193268145875804,-0.0008652175773588722,0.24779061189173673,6.0,23.0,2.0,0.9081375429065708,0.4186719188679752,-0.00016587653328471326,0.9,0.2952134907245636,0.12708212435245514,-0.003125556278973818,1.1871981620788574,direct,SAFE_PROGRESSING,NONE,1,0,"-5.912,3.035;-5.656,3.464;-5.400,3.894;-5.144,4.323;-4.887,4.752;-4.631,5.182;-4.375,5.611",0,1,PASS_THROUGH,-1,0.8380744292497384,0.5455558456274244,-0.00026521589577673443,0.9,inf,6.414569248572281,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,9,6.0,23.0,2.0,6.0,23.0,2.0,1,
24,0.833333,0.033333,-5.900638103485107,3.0467417240142822,2.0028953552246094,-0.9401194356307335,0.8859558701515198,0.26146229262698334,0.05129170044504312,0.001013699131619689,0.26644773706344693,6.0,23.0,2.0,0.920179864249202,0.3914958444813679,-0.0001455477273332727,0.9,0.3152152895927429,0.1292795091867447,-0.0018644563388079405,1.131636142730713,direct,SAFE_PROGRESSING,NONE,1,0,"-5.906,3.040;-5.650,3.470;-5.394,3.899;-5.138,4.329;-4.882,4.758;-4.626,5.187;-4.370,5.617",1,1,PASS_THROUGH,-1,0.920179873995812,0.3914958486281196,0.0,0.9,inf,6.406211061947372,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,9,6.0,23.0,2.0,6.0,23.0,2.0,1,
25,0.866667,0.033333,-5.894736289978027,3.053800582885742,2.0023841857910156,-0.9108277849176705,0.8684404492378235,0.2804757120606992,0.05959636671868375,0.002667665794325924,0.2867498359595247,6.0,23.0,2.0,0.9312235334653973,0.36444850828207015,-0.00012462421222103295,0.9,0.3328425884246826,0.12882757186889648,-0.000984074897132814,1.0666546821594238,direct,SAFE_PROGRESSING,NONE,1,0,"-5.901,3.047;-5.645,3.476;-5.388,3.906;-5.132,4.335;-4.876,4.764;-4.620,5.194;-4.364,5.623",0,1,PASS_THROUGH,-1,0.920179864249202,0.3914958444813679,-0.0001455477273332727,0.9,inf,6.3971348576477265,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,9,6.0,23.0,2.0,6.0,23.0,2.0,1,
26,0.9,0.033333,-5.888697147369385,3.061645746231079,2.001836061477661,-0.8823029435551889,0.8442397713661194,0.3010621018042166,0.06673436556981556,0.0037488600925439965,0.3083924750099647,6.0,23.0,2.0,0.9412180031052733,0.33779973370474353,-0.00010266219370767733,0.9,0.34794896841049194,0.12543630599975586,-0.0005089631304144859,0.9928783178329468,direct,SAFE_PROGRESSING,NONE,1,0,"-5.895,3.054;-5.639,3.483;-5.383,3.913;-5.126,4.342;-4.870,4.772;-4.614,5.201;-4.358,5.630",0,1,PASS_THROUGH,-1,0.920179864249202,0.3914958444813679,-0.0001455477273332727,0.9,inf,6.3873114514532245,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,9,6.0,23.0,2.0,6.0,23.0,2.0,1,
27,0.933333,0.033333,-5.88248872756958,3.0702803134918213,2.0012359619140625,-0.8547728404933468,0.8136381506919861,0.32276415064630315,0.07237695528141007,0.0039304433387922465,0.33080291562057934,6.0,23.0,2.0,0.9501441396525105,0.3118110126794549,-7.909363789683413e-05,0.9,0.36153072118759155,0.11944325268268585,-0.00036612385883927345,0.9138352274894714,direct,SAFE_PROGRESSING,NONE,1,0,"-5.889,3.062;-5.633,3.491;-5.377,3.921;-5.120,4.350;-4.864,4.779;-4.608,5.209;-4.352,5.638",0,1,PASS_THROUGH,-1,0.920179864249202,0.3914958444813679,-0.0001455477273332727,0.9,inf,6.3767218424342165,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,9,6.0,23.0,2.0,6.0,23.0,2.0,1,
28,0.966667,0.033333,-5.876081943511963,3.07968807220459,2.0005741119384766,-0.8284469672548073,0.7770572900772095,0.34488839463687293,0.07626368042608295,0.0031002490543148263,0.3532333014475417,6.0,23.0,2.0,0.9580114115009913,0.2867300692228009,-5.32669338073856e-05,0.9,0.3749072551727295,0.11159622669219971,-0.0004058564081788063,0.8344060778617859,direct,SAFE_PROGRESSING,NONE,1,0,"-5.882,3.070;-5.626,3.500;-5.370,3.929;-5.114,4.359;-4.858,4.788;-4.602,5.218;-4.346,5.647",0,1,PASS_THROUGH,-1,0.920179864249202,0.3914958444813679,-0.0001455477273332727,0.9,inf,6.365365176041731,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,9,6.0,23.0,2.0,6.0,23.0,2.0,1,
29,1.0,0.033333,-5.8694539070129395,3.089832067489624,1.9998464584350586,-0.8034995341649469,0.7353025078773499,0.3667093223587586,0.0782403715033918,0.0014611156620997733,0.3749658887109422,6.0,23.0,2.0,0.9648579817185112,0.26277190584473475,-2.475494089088362e-05,0.9,0.3887676000595093,0.10252872109413147,-0.00045733293518424034,0.758193850517273,direct,SAFE_PROGRESSING,NONE,1,0,"-5.876,3.080;-5.620,3.509;-5.364,3.939;-5.108,4.368;-4.852,4.798;-4.596,5.227;-4.340,5.656",0,1,PASS_THROUGH,-1,0.920179864249202,0.3914958444813679,-0.0001455477273332727,0.9,inf,6.353261661673318,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,9,6.0,23.0,2.0,6.0,23.0,2.0,1,
