episode_frame_index,trajectory_time_s,control_dt_s,x,y,z,yaw,yaw_rate,state_vx_flu,state_vy_flu,state_vz_flu,speed_world_mps,effective_target_world_x,effective_target_world_y,effective_target_world_z,goal_direction_flu_x,goal_direction_flu_y,goal_direction_flu_z,goal_distance_norm,target_velocity_flu_x,target_velocity_flu_y,target_velocity_flu_z,target_yaw_rate,hierarchical_mode,planner_status,planner_failure_reason,plan_valid,plan_terminal,plan_points_xy,macro_update_mask,macro_label_valid,macro_correction_type,macro_direction_token,macro_direction_flu_x,macro_direction_flu_y,macro_direction_flu_z,macro_distance_norm,min_observed_clearance_m,truth_minimum_clearance_m,truth_brake_risk,truth_brake_would_trigger,emergency_brake,local_corridor_blocked,fsm_state,effective_target_source,target_correction_active,observability_reason,scene_id,task_id,navigation_goal_world_x,navigation_goal_world_y,navigation_goal_world_z,original_navigation_goal_world_x,original_navigation_goal_world_y,original_navigation_goal_world_z,episode_valid,failure_taxonomy
20,0.7,0.033333,-0.010740919969975948,8.070011138916016,2.0191166400909424,0.18267750114562298,-0.07223088294267654,0.14337441786739888,-0.01138273665775233,0.018339794463155458,0.1449901322628062,0.0,16.0,2.0,0.9831225665118041,-0.18293330489483042,-0.002329200613578959,0.9,0.1318548023700714,0.000829487107694149,0.01968400925397873,-0.07051371037960052,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"-0.010,8.065;-0.297,8.475;-0.583,8.885;-0.869,9.295;-1.155,9.705;-1.442,10.115;-1.728,10.525",0,1,PASS_THROUGH,-1,0.9822349837219511,-0.18764263411366217,-0.0021630107778076607,0.9,2.3850989159539084,2.4300005616403295,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,6,0.0,16.0,2.0,0.0,16.0,2.0,1,
21,0.733333,0.033333,-0.011225858703255653,8.074753761291504,2.0197439193725586,0.18031688153907793,-0.06892446428537369,0.14181312050965372,-0.010632846955373226,0.01793048480111699,0.1433370882509654,0.0,16.0,2.0,0.9835402400112696,-0.1806731439932954,-0.002410667573918325,0.9,0.13676069676876068,0.0033002325799316168,0.019469140097498894,-0.06129210442304611,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"-0.011,8.070;-0.297,8.480;-0.583,8.890;-0.869,9.300;-1.156,9.710;-1.442,10.120;-1.728,10.530",0,1,PASS_THROUGH,-1,0.9822349837219511,-0.18764263411366217,-0.0021630107778076607,0.9,2.3803126379214663,2.425259031951093,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,6,0.0,16.0,2.0,0.0,16.0,2.0,1,
22,0.766667,0.033333,-0.011728361248970032,8.07943344116211,2.0203661918640137,0.17808537292159587,-0.06411568075418472,0.1401808231696581,-0.00917004572526879,0.01802794964004752,0.1416324817665445,0.0,16.0,2.0,0.9839297027315359,-0.17853888571663584,-0.002491258656440063,0.9,0.14168354868888855,0.004769865423440933,0.019333506003022194,-0.059633173048496246,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"-0.011,8.075;-0.297,8.485;-0.584,8.895;-0.870,9.305;-1.156,9.715;-1.442,10.125;-1.728,10.535",0,1,PASS_THROUGH,-1,0.9822349837219511,-0.18764263411366217,-0.0021630107778076607,0.9,2.375562697242942,2.4205805363200135,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,6,0.0,16.0,2.0,0.0,16.0,2.0,1,
23,0.8,0.033333,-0.012274427339434624,8.084063529968262,2.0209860801696777,0.17602689897036983,-0.05871822312474251,0.13933979590620302,-0.007080494427615285,0.01846994012692418,0.14073681399269336,0.0,16.0,2.0,0.9842835878912501,-0.17657634908752443,-0.0025712936137924822,0.9,0.14580608904361725,0.005256456322968006,0.019260741770267487,-0.06349056959152222,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"-0.012,8.079;-0.298,8.489;-0.584,8.899;-0.870,9.309;-1.156,9.719;-1.443,10.129;-1.729,10.539",0,1,PASS_THROUGH,-1,0.9822349837219511,-0.18764263411366217,-0.0021630107778076607,0.9,2.37087547716307,2.4159517937988992,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,6,0.0,16.0,2.0,0.0,16.0,2.0,1,
24,0.833333,0.033333,-0.01288723386824131,8.088679313659668,2.021605968475342,0.17415015450046456,-0.05380379036068916,0.13975061298805383,-0.004634079926933349,0.01902457016490401,0.1411157071245627,0.0,16.0,2.0,0.9846008307347996,-0.17479752789152833,-0.0026511053077955967,0.9,0.14859803020954132,0.005073889624327421,0.019237730652093887,-0.06941257417201996,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"-0.012,8.084;-0.298,8.494;-0.585,8.904;-0.871,9.314;-1.157,9.724;-1.443,10.134;-1.729,10.544",1,1,PASS_THROUGH,-1,0.9846042908172675,-0.1747981421646864,0.0,0.9,2.366237223749727,2.411337594268108,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,6,0.0,16.0,2.0,0.0,16.0,2.0,1,
25,0.866667,0.033333,-0.013580221682786942,8.093315124511719,2.0222232341766357,0.17242209147061627,-0.050149280577898026,0.1413984902313029,-0.0021697749795203617,0.019490920742484655,0.1427520120857967,0.0,16.0,2.0,0.9848876423619662,-0.17317295843284933,-0.0027310053647444095,0.9,0.15009073913097382,0.0046790242195129395,0.01926659792661667,-0.07446292787790298,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"-0.013,8.089;-0.299,8.499;-0.585,8.909;-0.871,9.319;-1.157,9.729;-1.443,10.139;-1.730,10.549",0,1,PASS_THROUGH,-1,0.9846008307347996,-0.17479752789152833,-0.0026511053077955967,0.9,2.361612318131139,2.4067036684281646,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,6,0.0,16.0,2.0,0.0,16.0,2.0,1,
26,0.9,0.033333,-0.014354522339999676,8.098010063171387,2.0228400230407715,0.17078701069113067,-0.04802298918366432,0.1438966026544126,2.1916285272685396e-05,0.019748010587705853,0.1452453670792208,0.0,16.0,2.0,0.9851540555923518,-0.17164960489788345,-0.002810674001380727,0.9,0.15031522512435913,0.004524955991655588,0.019343819469213486,-0.07622446119785309,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"-0.014,8.093;-0.300,8.503;-0.586,8.913;-0.872,9.324;-1.158,9.734;-1.444,10.144;-1.730,10.554",0,1,PASS_THROUGH,-1,0.9846008307347996,-0.17479752789152833,-0.0026511053077955967,0.9,2.356966270994962,2.40201095399435,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,6,0.0,16.0,2.0,0.0,16.0,2.0,1,
27,0.933333,0.033333,-0.015200800262391567,8.102782249450684,2.0234568119049072,0.16919356133635274,-0.04719097167253494,0.1466830178681997,0.0017813647523545878,0.01976740507920585,0.1480196990095201,0.0,16.0,2.0,0.9854092516861501,-0.17017712036318017,-0.0028903972456164983,0.9,0.1503477394580841,0.004811951890587807,0.019452042877674103,-0.07460315525531769,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"-0.014,8.098;-0.300,8.508;-0.586,8.918;-0.872,9.328;-1.159,9.738;-1.445,10.148;-1.731,10.559",0,1,PASS_THROUGH,-1,0.9846008307347996,-0.17479752789152833,-0.0026511053077955967,0.9,2.3522600330364583,2.397241341880541,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,6,0.0,16.0,2.0,0.0,16.0,2.0,1,
28,0.966667,0.033333,-0.01610410027205944,8.107636451721191,2.0240752696990967,0.16761106704467302,-0.047109611332416534,0.14923880688663743,0.0031045855752922357,0.01961025020922466,0.15055371747588886,0.0,16.0,2.0,0.9856588312796186,-0.1687241712679884,-0.0029702441695826426,0.9,0.15098939836025238,0.005573322996497154,0.019558239728212357,-0.07027790695428848,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"-0.015,8.103;-0.301,8.513;-0.587,8.923;-0.873,9.333;-1.159,9.743;-1.445,10.153;-1.731,10.564",0,1,PASS_THROUGH,-1,0.9846008307347996,-0.17479752789152833,-0.0026511053077955967,0.9,2.34747569802036,2.39239005298768,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,6,0.0,16.0,2.0,0.0,16.0,2.0,1,
29,1.0,0.033333,-0.01704948954284191,8.112561225891113,2.0246951580047607,0.1660303354345777,-0.04717077687382698,0.1512618366441648,0.004111606082121502,0.01939223933824673,0.15255526040124734,0.0,16.0,2.0,0.9859047324150908,-0.16727986571747058,-0.0030504306373517957,0.9,0.15242120623588562,0.006693711504340172,0.019631115719676018,-0.06449970602989197,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"-0.016,8.108;-0.302,8.518;-0.588,8.928;-0.874,9.338;-1.160,9.748;-1.446,10.158;-1.732,10.569",0,1,PASS_THROUGH,-1,0.9846008307347996,-0.17479752789152833,-0.0026511053077955967,0.9,2.3426087860169185,2.3874685119964347,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,6,0.0,16.0,2.0,0.0,16.0,2.0,1,
