episode_frame_index,trajectory_time_s,control_dt_s,x,y,z,yaw,yaw_rate,state_vx_flu,state_vy_flu,state_vz_flu,speed_world_mps,effective_target_world_x,effective_target_world_y,effective_target_world_z,goal_direction_flu_x,goal_direction_flu_y,goal_direction_flu_z,goal_distance_norm,target_velocity_flu_x,target_velocity_flu_y,target_velocity_flu_z,target_yaw_rate,hierarchical_mode,planner_status,planner_failure_reason,plan_valid,plan_terminal,plan_points_xy,macro_update_mask,macro_label_valid,macro_correction_type,macro_direction_token,macro_direction_flu_x,macro_direction_flu_y,macro_direction_flu_z,macro_distance_norm,min_observed_clearance_m,truth_minimum_clearance_m,truth_brake_risk,truth_brake_would_trigger,emergency_brake,local_corridor_blocked,fsm_state,effective_target_source,target_correction_active,observability_reason,scene_id,task_id,navigation_goal_world_x,navigation_goal_world_y,navigation_goal_world_z,original_navigation_goal_world_x,original_navigation_goal_world_y,original_navigation_goal_world_z,episode_valid,failure_taxonomy
20,0.7,0.033333,0.04542965441942215,8.080160140991211,2.0126211643218994,-0.05459282514734264,-0.35151907801628113,0.21642572202230193,-0.11067272808530852,0.022901093304646368,0.24415774812458332,0.0,22.0,2.0,0.9983430176499536,0.057536413012807056,-0.0008833386690427521,0.9,0.2554492652416229,-0.15668770670890808,0.01897289603948593,-0.516137957572937,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"0.041,8.073;0.251,8.527;0.461,8.981;0.671,9.435;0.881,9.889;1.091,10.342;1.301,10.796",0,1,PASS_THROUGH,-1,0.9994918599600293,0.031864477759745984,-0.0008227580081295268,0.9,3.876562229504961,3.919988983215757,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,14,0.0,22.0,2.0,0.0,22.0,2.0,1,
21,0.733333,0.033333,0.0498010627925396,8.087396621704102,2.012861967086792,-0.06655212356748215,-0.3462918698787689,0.23363070485908882,-0.11900055994979686,0.02084810116756754,0.26301916820568993,0.0,22.0,2.0,0.9975634585579938,0.0697590427717157,-0.0009066980687460835,0.9,0.259935200214386,-0.16202665865421295,0.018156319856643677,-0.5090795755386353,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"0.045,8.080;0.255,8.534;0.465,8.988;0.675,9.442;0.885,9.896;1.095,10.349;1.304,10.803",0,1,PASS_THROUGH,-1,0.9994918599600293,0.031864477759745984,-0.0008227580081295268,0.9,3.8698425578351245,3.9127827690072206,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,14,0.0,22.0,2.0,0.0,22.0,2.0,1,
22,0.766667,0.033333,0.05458042025566101,8.095094680786133,2.0130293369293213,-0.07817126223466961,-0.3432544767856598,0.24914437213737192,-0.12747847048041236,0.018216324500630113,0.28045590220578864,0.0,22.0,2.0,0.9966598371339259,0.08165974765332147,-0.0009244768099537853,0.9,0.2654252350330353,-0.16657008230686188,0.017555302008986473,-0.49742698669433594,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"0.050,8.087;0.259,8.541;0.469,8.995;0.679,9.449;0.889,9.903;1.098,10.357;1.308,10.811",0,1,PASS_THROUGH,-1,0.9994918599600293,0.031864477759745984,-0.0008227580081295268,0.9,3.862603383418871,3.9051210336664806,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,14,0.0,22.0,2.0,0.0,22.0,2.0,1,
23,0.8,0.033333,0.05976169928908348,8.103191375732422,2.0131349563598633,-0.08955952942120464,-0.3409726917743683,0.2628395064873755,-0.13529287778441457,0.015629621432032968,0.29602880605749216,0.0,22.0,2.0,0.9956330429756903,0.09334862463302926,-0.0009370240598850689,0.9,0.2725635766983032,-0.1714165359735489,0.01708204671740532,-0.48265260457992554,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"0.055,8.095;0.264,8.549;0.474,9.003;0.683,9.457;0.893,9.911;1.102,10.365;1.312,10.819",0,1,PASS_THROUGH,-1,0.9994918599600293,0.031864477759745984,-0.0008227580081295268,0.9,3.8549080404535068,3.897067540663464,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,14,0.0,22.0,2.0,0.0,22.0,2.0,1,
24,0.833333,0.033333,0.06531955301761627,8.111628532409668,2.0131916999816895,-0.10080718321425362,-0.33830639719963074,0.27505095307392874,-0.1421315298334417,0.013617155334753795,0.30990292912310763,0.0,22.0,2.0,0.9944808411060495,0.10491407593390423,-0.0009451687358590494,0.9,0.28102272748947144,-0.17724665999412537,0.016643455252051353,-0.4665027856826782,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"0.060,8.103;0.269,8.557;0.478,9.011;0.688,9.465;0.897,9.919;1.107,10.373;1.316,10.828",1,1,PASS_THROUGH,-1,0.9944812853130631,0.10491412279611256,0.0,0.9,3.8468210099395628,3.8886811596646718,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,14,0.0,22.0,2.0,0.0,22.0,2.0,1,
25,0.866667,0.033333,0.07122652232646942,8.120363235473633,2.0132124423980713,-0.11195142267654408,-0.3345244526863098,0.2863646616097806,-0.14814451954217311,0.012431155977786412,0.32265469426030285,0.0,22.0,2.0,0.993203120073462,0.11639012030792709,-0.0009498268508031212,0.9,0.29123547673225403,-0.18505579233169556,0.01608896441757679,-0.45117712020874023,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"0.065,8.112;0.274,8.566;0.484,9.020;0.693,9.474;0.902,9.928;1.111,10.382;1.320,10.836",0,1,PASS_THROUGH,-1,0.9944808411060495,0.10491407593390423,-0.0009451687358590494,0.9,3.838402038858909,3.88000546724387,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,14,0.0,22.0,2.0,0.0,22.0,2.0,1,
26,0.9,0.033333,0.07746666669845581,8.129374504089355,2.013202428817749,-0.12298246927564521,-0.329400897026062,0.2974051621738413,-0.1537987857190038,0.012044162099822535,0.33503575751996334,0.0,22.0,2.0,0.9918041512473857,0.1277639206601107,-0.0009519170182275571,0.9,0.3030705749988556,-0.19531749188899994,0.015285613015294075,-0.4379969835281372,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"0.071,8.120;0.280,8.575;0.489,9.029;0.698,9.483;0.907,9.937;1.116,10.392;1.325,10.846",0,1,PASS_THROUGH,-1,0.9944808411060495,0.10491407593390423,-0.0009451687358590494,0.9,3.829695590182341,3.8710622024186883,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,14,0.0,22.0,2.0,0.0,22.0,2.0,1,
27,0.933333,0.033333,0.08404378592967987,8.138659477233887,2.013160467147827,-0.13387308144538013,-0.32315346598625183,0.3086978887313569,-0.15970945073977802,0.012240476286780422,0.347780569357355,0.0,22.0,2.0,0.9902910390914388,0.13900630183774051,-0.0009518112174378265,0.9,0.3160378038883209,-0.2079513818025589,0.014162315055727959,-0.42774948477745056,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"0.077,8.129;0.286,8.584;0.495,9.038;0.704,9.492;0.913,9.947;1.121,10.401;1.330,10.855",0,1,PASS_THROUGH,-1,0.9944808411060495,0.10491407593390423,-0.0009451687358590494,0.9,3.820724224251469,3.861855224886762,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,14,0.0,22.0,2.0,0.0,22.0,2.0,1,
28,0.966667,0.033333,0.09098372608423233,8.148224830627441,2.013078451156616,-0.14460065654417117,-0.3162645697593689,0.3206012916704141,-0.16648492642071508,0.012723370600375433,0.3614751763337053,0.0,22.0,2.0,0.9886712233243795,0.1500943395799402,-0.0009494189467564464,0.9,0.3299742639064789,-0.2225595861673355,0.01271884422749281,-0.4205307364463806,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"0.084,8.139;0.293,8.593;0.501,9.048;0.710,9.502;0.918,9.956;1.127,10.411;1.335,10.865",0,1,PASS_THROUGH,-1,0.9944808411060495,0.10491407593390423,-0.0009451687358590494,0.9,3.8114925632669814,3.8523792225797404,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,14,0.0,22.0,2.0,0.0,22.0,2.0,1,
29,1.0,0.033333,0.09833164513111115,8.158082008361816,2.012941837310791,-0.15515453831307446,-0.309319406747818,0.33329895880898897,-0.17460849117878127,0.013214411625918432,0.3764982626912186,0.0,22.0,2.0,0.9869509012690149,0.161018716501333,-0.0009441506991631536,0.9,0.3437662422657013,-0.23804791271686554,0.011057504452764988,-0.4154849052429199,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"0.091,8.148;0.299,8.603;0.508,9.057;0.716,9.512;0.924,9.966;1.133,10.421;1.341,10.875",0,1,PASS_THROUGH,-1,0.9944808411060495,0.10491407593390423,-0.0009451687358590494,0.9,3.801996068417418,3.8426245634797516,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,14,0.0,22.0,2.0,0.0,22.0,2.0,1,
